RESERVOIR node 3 GRESSE
reservoir_init_fr= 0.80000  init_masl=747.272
Filling at HRW [Mm3] = 168.04000
Filling at LRW [Mm3] = 106.60000
Active reservoir capacity [Mm3] = 61.44000
yyyy mm dd hh [m3/s] [Euro/MWh] [fr] [m3/s] [Mm3] [masl] [fr] [Euro]         [m3/s]     [m3/s]    [m3/s]   [m3/s]    [m3/s]   [m3/s]    [m3/s]     [m3/s] 
yyyy mm dd hh Inflow Price Action Up_Inflow Res_Mm3 Res_masl Res_fr lrw_cost tunnelflow hatchflow overflow auto_qmin pump_in pump_out tot_inflow tot_outflow
2022 9 4 1 0.2100 205.3000 0.0000 0.0000 155.8048 747.2795 0.8009 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2100 0.0000 
2022 9 4 2 0.2000 209.5200 0.0000 0.0000 155.8055 747.2796 0.8009 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2000 0.0000 
2022 9 4 3 0.2000 225.8600 0.0000 0.0000 155.8062 747.2797 0.8009 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2000 0.0000 
2022 9 4 4 0.2100 228.5700 0.0000 0.0000 155.8070 747.2799 0.8009 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2100 0.0000 
2022 9 4 5 0.2100 216.1600 0.0000 0.0000 155.7904 747.2775 0.8006 0.0000 4.8000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2100 4.8000 
2022 9 4 6 0.2100 231.8500 0.0000 0.0000 155.7739 747.2751 0.8004 0.0000 4.8000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2100 4.8000 
2022 9 4 7 0.2100 215.0200 0.0000 0.0000 155.7574 747.2728 0.8001 0.0000 4.8000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2100 4.8000 
2022 9 4 8 0.2100 188.9800 0.0000 0.0000 155.7409 747.2704 0.7998 0.0000 4.8000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2100 4.8000 
2022 9 4 9 0.2100 298.2800 0.0000 0.0000 155.7244 747.2681 0.7995 0.0000 4.8000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2100 4.8000 
2022 9 4 10 0.2100 200.4200 0.0000 0.0000 155.7078 747.2657 0.7993 0.0000 4.8000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2100 4.8000 
2022 9 4 11 0.2100 248.6000 0.0000 0.0000 155.6913 747.2634 0.7990 0.0000 4.8000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2100 4.8000 
2022 9 4 12 0.2100 404.7600 0.0000 0.0000 155.6748 747.2610 0.7987 0.0000 4.8000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2100 4.8000 
2022 9 4 13 0.2100 404.3900 0.0000 0.0000 155.6583 747.2587 0.7985 0.0000 4.8000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2100 4.8000 
2022 9 4 14 0.2100 364.4300 0.0000 0.0000 155.6417 747.2563 0.7982 0.0000 4.8000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2100 4.8000 
2022 9 4 15 0.2100 248.5300 0.0000 0.0000 155.6252 747.2539 0.7979 0.0000 4.8000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2100 4.8000 
2022 9 4 16 0.2100 410.2000 0.0000 0.0000 155.6087 747.2516 0.7977 0.0000 4.8000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2100 4.8000 
2022 9 4 17 0.2100 442.0700 0.0000 0.0000 155.5922 747.2492 0.7974 0.0000 4.8000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2100 4.8000 
2022 9 4 18 0.2100 501.0600 0.0000 0.0000 155.5756 747.2469 0.7971 0.0000 4.8000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2100 4.8000 
2022 9 4 19 0.2100 500.6000 0.0000 0.0000 155.5591 747.2445 0.7969 0.0000 4.8000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2100 4.8000 
2022 9 4 20 0.2200 449.0300 0.0000 0.0000 155.5426 747.2422 0.7966 0.0000 4.8000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2200 4.8000 
2022 9 4 21 0.2200 418.8500 0.0000 0.0000 155.5261 747.2398 0.7963 0.0000 4.8000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2200 4.8000 
2022 9 4 22 0.2200 344.0800 0.0000 0.0000 155.5096 747.2375 0.7961 0.0000 4.8000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2200 4.8000 
2022 9 4 23 0.2200 275.7500 0.0000 0.0000 155.4932 747.2351 0.7958 0.0000 4.8000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2200 4.8000 
2022 9 5 0 0.2200 225.3100 0.0000 0.0000 155.4767 747.2328 0.7955 0.0000 4.8000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2200 4.8000 
2022 9 5 1 0.2200 217.5800 0.0000 0.0000 155.4602 747.2304 0.7953 0.0000 4.8000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2200 4.8000 
2022 9 5 2 0.2200 228.2200 0.0000 0.0000 155.4437 747.2281 0.7950 0.0000 4.8000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2200 4.8000 
2022 9 5 3 0.2200 245.1000 0.0000 0.0000 155.4272 747.2257 0.7947 0.0000 4.8000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2200 4.8000 
2022 9 5 4 0.2200 376.3900 0.0000 0.0000 155.4107 747.2234 0.7944 0.0000 4.8000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2200 4.8000 
2022 9 5 5 0.2200 457.3400 0.0000 0.0000 155.3942 747.2210 0.7942 0.0000 4.8000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2200 4.8000 
2022 9 5 6 0.2200 503.6800 0.0000 0.0000 155.3777 747.2187 0.7939 0.0000 4.8000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2200 4.8000 
2022 9 5 7 0.2300 517.0400 0.0000 0.0000 155.3613 747.2163 0.7936 0.0000 4.8000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2300 4.8000 
2022 9 5 8 0.2300 476.2600 0.0000 0.0000 155.3448 747.2140 0.7934 0.0000 4.8000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2300 4.8000 
2022 9 5 9 0.2300 429.2600 0.0000 0.0000 155.3284 747.2116 0.7931 0.0000 4.8000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2300 4.8000 
2022 9 5 10 0.2400 385.8200 0.0000 0.0000 155.3120 747.2093 0.7928 0.0000 4.8000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2400 4.8000 
2022 9 5 11 0.2300 402.6600 0.0000 0.0000 155.2955 747.2070 0.7926 0.0000 4.8000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2300 4.8000 
2022 9 5 12 0.2400 398.7600 0.0000 0.0000 155.2791 747.2046 0.7923 0.0000 4.8000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2400 4.8000 
2022 9 5 13 0.2400 291.4200 0.0000 0.0000 155.2627 747.2023 0.7920 0.0000 4.8000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2400 4.8000 
2022 9 5 14 0.2400 402.6800 0.0000 0.0000 155.2463 747.1999 0.7918 0.0000 4.8000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2400 4.8000 
