RESERVOIR node 0 HJELLE
reservoir_init_fr= 0.70000  init_masl=754.204
Filling at HRW [Mm3] = 10.00000
Filling at LRW [Mm3] = 1.00000
Active reservoir capacity [Mm3] = 9.00000
yyyy mm dd hh [m3/s] [Euro/MWh] [fr] [m3/s] [Mm3] [masl] [fr] [Euro]         [m3/s]     [m3/s]    [m3/s]   [m3/s]    [m3/s]   [m3/s]    [m3/s]     [m3/s] 
yyyy mm dd hh Inflow Price Action Up_Inflow Res_Mm3 Res_masl Res_fr lrw_cost tunnelflow hatchflow overflow auto_qmin pump_in pump_out tot_inflow tot_outflow
2022 9 4 8 0.3200 188.9800 0.0000 0.0000 6.4584 753.3327 0.6065 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.3200 3.2000 
2022 9 4 9 0.3200 298.2800 0.0000 0.0000 6.4480 753.3219 0.6053 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.3200 3.2000 
2022 9 4 10 0.3200 200.4200 0.0000 0.0000 6.4377 753.3112 0.6042 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.3200 3.2000 
2022 9 4 11 0.3200 248.6000 0.0000 0.0000 6.4273 753.3004 0.6030 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.3200 3.2000 
2022 9 4 12 0.3200 404.7600 0.0000 0.0000 6.4169 753.2897 0.6019 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.3200 3.2000 
2022 9 4 13 0.3200 404.3900 0.0000 0.0000 6.4066 753.2790 0.6007 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.3200 3.2000 
2022 9 4 14 0.3200 364.4300 0.0000 0.0000 6.3962 753.2682 0.5996 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.3200 3.2000 
2022 9 4 15 0.3200 248.5300 0.0000 0.0000 6.3858 753.2575 0.5984 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.3200 3.2000 
2022 9 4 16 0.3200 410.2000 0.0000 0.0000 6.3754 753.2468 0.5973 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.3200 3.2000 
2022 9 4 17 0.3300 442.0700 0.0000 0.0000 6.3651 753.2361 0.5961 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.3300 3.2000 
2022 9 4 18 0.3300 501.0600 0.0000 0.0000 6.3548 753.2254 0.5950 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.3300 3.2000 
