RESTPRICE	101
Date	Price
2022092719	346.95
2022092720	337.83
2022092721	327.32
2022092722	321.32
2022092723	307.06
2022092800	276.35
2022092801	246.44
2022092802	243.49
2022092803	274.34
2022092804	306.68
2022092805	312.11
2022092806	312.62
2022092807	324.81
2022092808	333.15
2022092809	328.03
2022092810	323.95
2022092811	325.59
2022092812	328.83
2022092813	330.24
2022092814	329.71
2022092815	320.10
2022092816	315.44
2022092817	320.06
2022092818	320.71
2022092819	316.66
2022092820	312.13
2022092821	293.64
2022092822	292.46
2022092823	316.99
2022092900	314.00
2022092901	313.97
2022092902	313.96
2022092903	314.56
2022092904	320.63
2022092905	326.55
2022092906	329.30
2022092907	348.44
2022092908	371.59
2022092909	377.86
2022092910	354.65
2022092911	339.88
2022092912	349.19
2022092913	340.80
2022092914	355.75
2022092915	371.68
2022092916	378.15
2022092917	382.65
2022092918	376.78
2022092919	373.90
2022092920	359.27
2022092921	339.69
2022092922	335.54
2022092923	341.54
2022093000	324.55
2022093001	322.12
2022093002	320.86
2022093003	320.80
2022093004	321.30
2022093005	327.70
2022093006	355.53
2022093007	370.88
2022093008	365.26
2022093009	354.36
2022093010	331.29
2022093011	292.15
2022093012	264.08
2022093013	209.45
2022093014	204.56
2022093015	225.86
2022093016	307.76
2022093017	293.12
2022093018	316.28
2022093019	306.50
2022093020	201.50
2022093021	176.85
2022093022	99.16
2022093023	83.43
2022100100	69.20
2022100101	54.42
2022100102	23.38
2022100103	18.40
2022100104	17.42
2022100105	17.03
2022100106	25.95
2022100107	48.90
2022100108	79.60
2022100109	119.55
2022100110	116.20
2022100111	97.95
2022100112	80.58
2022100113	72.01
2022100114	72.81
2022100115	75.99
2022100116	149.97
2022100117	184.27
2022100118	213.06
2022100119	196.20
2022100120	157.69
2022100121	120.02
2022100122	84.29
2022100123	70.87
2022100200	70.32
2022100201	63.95
2022100202	68.03
2022100203	64.99
2022100204	65.36
2022100205	65.20
2022100206	127.74
2022100207	93.37
2022100208	212.76
2022100209	232.89
