Date_NodeID	0	3	4	8
20230416	3.38	2.35	3.58	8.67
20230417	3.57	2.49	3.79	9.18
20230418	3.83	2.66	4.02	9.73
20230419	4.12	2.83	4.22	10.08
20230420	4.74	3.18	4.61	10.80
20230421	5.65	3.68	5.16	11.74
20230422	6.56	4.20	5.77	12.88
20230423	7.81	5.21	7.54	17.60
20230424	7.70	5.22	7.69	18.20
20230425	6.92	4.72	6.99	16.62
20230426	5.95	4.05	6.00	14.27
20230427	4.96	3.35	4.92	11.62
20230428	4.37	2.92	4.24	9.92
20230429	4.07	2.68	3.80	8.73
20230430	3.85	2.52	3.54	8.08
20230501	3.76	2.44	3.41	7.74
20230502	3.93	2.52	3.48	7.80
20230503	4.15	2.65	3.63	8.09
20230504	4.24	2.71	3.71	8.27
20230505	4.08	2.57	3.45	7.56
20230506	3.77	2.37	3.18	6.97
20230507	3.49	2.29	3.23	7.40
20230508	3.70	2.49	3.63	8.53
20230509	4.94	3.38	5.05	12.06
20230510	8.31	5.74	8.64	20.80
20230511	9.95	6.67	9.70	22.75
20230512	12.64	7.92	10.54	22.90
20230513	13.70	8.50	11.16	23.91
20230514	13.58	8.40	10.99	23.49
20230515	16.25	9.60	11.67	23.11
20230516	20.13	11.31	12.59	22.38
20230517	15.98	9.24	10.84	20.61
20230518	12.11	7.18	8.79	17.55
20230519	10.42	6.25	7.79	15.86
20230520	10.21	6.17	7.80	16.09
20230521	9.58	5.87	7.55	15.89
20230522	9.17	5.73	7.57	16.36
20230523	11.27	7.22	9.90	22.11
20230524	11.87	7.32	9.54	20.30
20230525	10.99	6.72	8.64	18.14
20230526	11.40	6.68	8.02	15.65
20230527	10.33	5.99	7.06	13.47
20230528	8.19	4.84	5.91	11.76
20230529	5.95	3.67	4.76	10.12
20230530	4.91	3.06	4.04	8.70
20230531	4.22	2.65	3.53	7.69
20230601	3.69	2.33	3.14	6.90
20230602	3.05	1.96	2.71	6.09
20230603	2.55	1.66	2.33	5.31
20230604	2.28	1.47	2.05	4.63
20230605	2.02	1.31	1.82	4.10
20230606	1.74	1.13	1.59	3.61
20230607	1.49	0.98	1.38	3.16
20230608	1.28	0.84	1.20	2.76
20230609	1.09	0.72	1.03	2.37
20230610	0.92	0.61	0.88	2.05
20230611	0.78	0.52	0.76	1.77
20230612	0.68	0.45	0.65	1.52
20230613	0.60	0.40	0.57	1.31
20230614	0.51	0.34	0.49	1.15
20230615	0.46	0.31	0.44	1.02
20230616	0.43	0.29	0.41	0.94
20230617	0.39	0.26	0.38	0.88
20230618	0.37	0.25	0.36	0.83
20230619	0.38	0.24	0.34	0.78
20230620	0.42	0.26	0.35	0.75
20230621	0.63	0.35	0.40	0.73
20230622	1.96	0.96	0.78	0.69
20230623	1.43	0.71	0.61	0.64
20230624	1.00	0.51	0.47	0.59
20230625	0.72	0.38	0.38	0.55
20230626	0.58	0.33	0.36	0.64
20230627	0.54	0.31	0.38	0.74
20230628	0.55	0.31	0.36	0.66
20230629	0.52	0.30	0.35	0.66
20230630	0.52	0.32	0.41	0.87
20230701	0.46	0.29	0.39	0.85
20230702	0.46	0.30	0.43	0.97
20230703	0.46	0.30	0.42	0.97
20230704	0.56	0.37	0.55	1.28
20230705	0.55	0.37	0.54	1.27
20230706	0.64	0.43	0.61	1.42
20230707	0.89	0.53	0.65	1.31
20230708	1.55	0.81	0.78	1.07
20230709	1.66	0.85	0.78	0.97
20230710	1.46	0.76	0.73	1.02
20230711	1.31	0.75	0.85	1.57
20230712	1.54	0.95	1.24	2.62
20230713	1.30	0.81	1.08	2.33
20230714	1.06	0.68	0.92	2.06
20230715	1.23	0.82	1.20	2.81
20230716	2.34	1.65	2.56	6.26
20230717	3.32	2.39	3.76	9.34
20230718	2.84	2.04	3.22	8.01
20230719	2.19	1.58	2.49	6.20
20230720	1.80	1.30	2.05	5.10
20230721	1.52	1.10	1.73	4.31
20230722	1.33	0.96	1.52	3.79
20230723	1.29	0.94	1.48	3.70
20230724	1.14	0.83	1.31	3.28
20230725	0.97	0.71	1.12	2.79
20230726	0.88	0.64	1.01	2.51
20230727	0.79	0.57	0.91	2.27
20230728	0.72	0.51	0.79	1.95
20230729	0.69	0.47	0.70	1.65
20230730	0.85	0.52	0.68	1.43
20230731	1.91	0.99	0.92	1.21
20230801	1.45	0.76	0.74	1.04
20230802	0.96	0.53	0.57	0.96
20230803	0.74	0.43	0.49	0.92
20230804	0.63	0.37	0.45	0.90
20230805	0.60	0.36	0.44	0.90
20230806	0.54	0.32	0.41	0.84
20230807	0.48	0.30	0.39	0.83
20230808	1.03	0.67	0.94	2.15
20230809	1.56	0.88	1.01	1.85
20230810	1.48	0.82	0.89	1.51
20230811	1.79	0.94	0.90	1.26
20230812	1.33	0.71	0.71	1.06
20230813	1.02	0.56	0.59	0.98
20230814	0.90	0.50	0.57	1.01
20230815	1.77	1.13	1.56	3.48
20230816	2.11	1.40	2.00	4.62
20230817	1.73	1.15	1.65	3.82
20230818	1.42	0.95	1.37	3.19
20230819	1.30	0.88	1.29	3.05
20230820	2.17	1.53	2.37	5.80
20230821	1.68	1.19	1.83	4.48
20230822	1.36	0.96	1.48	3.63
20230823	1.16	0.82	1.26	3.08
20230824	0.99	0.70	1.07	2.62
20230825	1.27	0.90	1.41	3.47
20230826	1.93	1.40	2.21	5.50
20230827	2.03	1.47	2.34	5.84
20230828	1.59	1.15	1.82	4.55
20230829	1.30	0.94	1.48	3.69
20230830	1.10	0.79	1.25	3.12
20230831	0.98	0.71	1.12	2.78
